first_sentence,second_sentence,score,dot_score,cos_score,eucl_score,score_type,score_name
Rust-Oleum Restore 1-gal. 4X Deck Coat,deckpaint,2.67,99.45226287841797,0.36157897114753723,20.131937,scale_0_5,score
Rust-Oleum Restore 1-gal. 4X Deck Coat,restore 4x,2.67,118.26910400390625,0.4986976087093353,16.06541,scale_0_5,score
Milwaukee M18 FUEL 18-Volt Brushless Lithium-Ion Hole Hawg 1/2 in. Right Angle Drill (Bare Tool),milwaukee right angle,3.0,89.6208724975586,0.43492716550827026,16.26685,scale_0_5,score
Milwaukee M18 FUEL 18-Volt Brushless Lithium-Ion Hole Hawg 1/2 in. Right Angle Drill (Bare Tool),milwaukee stone hole drill,3.0,114.78528594970703,0.5455239415168762,15.075702,scale_0_5,score
Milwaukee M18 FUEL 18-Volt Brushless Lithium-Ion Hole Hawg 1/2 in. Right Angle Drill (Bare Tool),pneumatic right angle drill,2.67,92.18806457519531,0.5218903422355652,13.371095,scale_0_5,score
Milwaukee M18 FUEL 18-Volt Brushless Lithium-Ion Hole Hawg 1/2 in. Right Angle Drill (Bare Tool),right angle drill,3.0,97.87630462646484,0.5139349102973938,14.27321,scale_0_5,score
Ariens Deluxe 28 in. Two-Stage Electric Start Gas Snow Blower with Auto-Turn Steering,28 snow thower,3.0,87.5652084350586,0.42564448714256287,15.638369,scale_0_5,score
Ariens Deluxe 28 in. Two-Stage Electric Start Gas Snow Blower with Auto-Turn Steering,gas snowblower trailer,2.33,144.07315063476562,0.6045371890068054,14.7465515,scale_0_5,score
Ariens Deluxe 28 in. Two-Stage Electric Start Gas Snow Blower with Auto-Turn Steering,toro snow blowers gas,1.33,126.55394744873047,0.5619034767150879,14.712709,scale_0_5,score
GE Adora 5.0 cu. ft. Gas Range with Self-Cleaning Convection Oven in Stainless Steel,gas gridlee,2.0,94.92810821533203,0.48735374212265015,14.845099,scale_0_5,score
GE Adora 5.0 cu. ft. Gas Range with Self-Cleaning Convection Oven in Stainless Steel,ge adora range,3.0,99.94664001464844,0.5259855389595032,14.047079,scale_0_5,score
Woodgrain Millwork LWM 623 1/2 in. x 3-1/4 in. x 96 in. Primed MDF Base Moulding,base board molding boundle,2.0,85.59249114990234,0.5787181258201599,12.150305,scale_0_5,score
Woodgrain Millwork LWM 623 1/2 in. x 3-1/4 in. x 96 in. Primed MDF Base Moulding,crown molding mdf,2.67,87.50117492675781,0.5816411375999451,12.304054,scale_0_5,score
Woodgrain Millwork LWM 623 1/2 in. x 3-1/4 in. x 96 in. Primed MDF Base Moulding,wall wood,2.67,69.70199584960938,0.4140225946903229,15.624737,scale_0_5,score
Hampton Bay Woodbury 7-Piece Patio Dining Set with Dragonfruit Cushion,hampton bay set 7-piece led aluminum,2.33,71.15157318115234,0.4453331232070923,13.341994,scale_0_5,score
Gardener&#39;s Blue Ribbon 16 in. Plastic Rolling Plant Caddy,plants moses in a cradle,1.33,68.90811157226562,0.3934372365474701,15.423482,scale_0_5,score
Dimex EasyFlex 24 ft. Aluminum Landscape Edging Project Kit in Black,landscape edging,3.0,99.43092346191406,0.5649494528770447,12.957152,scale_0_5,score
Intertape Polymer Group PG 21 2.0 in. x 60 yd. Lacquer Resistant Performance Grade Masking Tape (6-Pack),intertape duct tape 3pk,1.67,54.211883544921875,0.3714462220668793,14.384885,scale_0_5,score
Intertape Polymer Group PG 21 2.0 in. x 60 yd. Lacquer Resistant Performance Grade Masking Tape (6-Pack),masking tape,3.0,88.35520935058594,0.5215296745300293,14.6339245,scale_0_5,score
Teks #12 1-1/2 in. External Hex Flange Hex-Head Self-Drilling Screws (80-Pack),1 black self tapping screws,2.67,68.80747985839844,0.47044917941093445,13.199601,scale_0_5,score
Teks #12 1-1/2 in. External Hex Flange Hex-Head Self-Drilling Screws (80-Pack),1 infloor flange,2.0,47.11331558227539,0.29347944259643555,16.143124,scale_0_5,score
GE All Purpose Silicone I 10.1-oz. Clear Window and Door Caulk,10 window sping rod,1.67,57.4792594909668,0.2918340265750885,17.055447,scale_0_5,score
GE All Purpose Silicone I 10.1-oz. Clear Window and Door Caulk,clear silicone caulk windows doors,2.33,168.4434814453125,0.8232913017272949,9.426955,scale_0_5,score
GE All Purpose Silicone I 10.1-oz. Clear Window and Door Caulk,silicone,3.0,125.08740234375,0.600523829460144,13.619577,scale_0_5,score
RIDGID X4 18-Volt Lithium-Ion Cordless Drill and Impact Driver Combo Kit (2-Tool),combo powertool kit,2.67,69.44856262207031,0.41832226514816284,16.871277,scale_0_5,score
RIDGID X4 18-Volt Lithium-Ion Cordless Drill and Impact Driver Combo Kit (2-Tool),desalt impact 18,2.67,15.653108596801758,0.12756429612636566,15.378775,scale_0_5,score
RIDGID X4 18-Volt Lithium-Ion Cordless Drill and Impact Driver Combo Kit (2-Tool),rigid lithium ion batteries fuego drill,2.33,84.72283172607422,0.6387984752655029,11.397977,scale_0_5,score
Sun Joe Shredder Joe 12 in. 13 Amp 16:1 Reduction Ratio Electric Leaf Mulcher/Shredder,chipper,1.25,63.11826705932617,0.3255366384983063,17.064116,scale_0_5,score
American Standard Colorado FloWise Elongated Toilet Bowl Only in White,bidet,2.33,36.50040817260742,0.14837434887886047,20.727285,scale_0_5,score
Shark Navigator Lift-Away Deluxe Bagless Vacuum Cleaner with Appliance Wand,shark cleaner,3.0,160.4433135986328,0.6420277953147888,14.170374,scale_0_5,score
Shark Navigator Lift-Away Deluxe Bagless Vacuum Cleaner with Appliance Wand,shark vacuum,3.0,143.2993621826172,0.5965619087219238,14.476194,scale_0_5,score
Ryobi Expand-It 10 in. Universal Pole Saw Attachment,expand it universal products,2.33,56.48076248168945,0.3014933168888092,16.768892,scale_0_5,score
Ryobi Expand-It 10 in. Universal Pole Saw Attachment,pole saw,2.67,118.78529357910156,0.5199387669563293,16.805454,scale_0_5,score
Ryobi Expand-It 10 in. Universal Pole Saw Attachment,ryobi pole saw,2.67,136.52847290039062,0.759577751159668,10.029225,scale_0_5,score
Ryobi Expand-It 10 in. Universal Pole Saw Attachment,ryobi trimmers,2.67,78.38969421386719,0.4556984007358551,14.031171,scale_0_5,score
Ryobi Expand-It 10 in. Universal Pole Saw Attachment,trimmer attachment,2.0,63.39155578613281,0.32510504126548767,16.997114,scale_0_5,score
Prime-Line Fiberglass Screening Kit with Rolling Tool,fiberglass repair kit,3.0,170.25013732910156,0.6872231960296631,13.226063,scale_0_5,score
Prime-Line Fiberglass Screening Kit with Rolling Tool,fiberglass repir kit,1.67,135.4014129638672,0.6195106506347656,13.105705,scale_0_5,score
Rug Doctor Universal Upholstery Hand Tool Attachment,rug doctor carpet cleaner,2.0,165.12982177734375,0.6887099742889404,12.838103,scale_0_5,score
Amerelle Line Voltage Halogen Bronze Pucks (5-Pack),under cabinet lighting,2.67,44.73882293701172,0.2590586841106415,16.504475,scale_0_5,score
Baled Pine Straw,pine straw,3.0,249.06991577148438,0.9189732074737549,6.7705216,scale_0_5,score
MasterPiece 71-1/4 in. x 79-1/2 in. Composite Right-Hand Woodgrain Interior Blinds Between Glass Sliding Patio Door,andersen sliding right hand doors with blinds,3.0,70.84284210205078,0.477926641702652,13.020449,scale_0_5,score
MasterPiece 71-1/4 in. x 79-1/2 in. Composite Right-Hand Woodgrain Interior Blinds Between Glass Sliding Patio Door,doors exterior,2.0,75.6436767578125,0.4695609509944916,14.024593,scale_0_5,score
"LG Electronics 10,000 BTU Portable Air Conditioner and Dehumidifier Function with Remote in White",10000 btu portable ac,3.0,67.05742645263672,0.44756239652633667,13.114366,scale_0_5,score
"LG Electronics 10,000 BTU Portable Air Conditioner and Dehumidifier Function with Remote in White",portable air condtioners,3.0,82.63291931152344,0.5258354544639587,12.620522,scale_0_5,score
Home Decorators Collection Corner Desk in Espresso,computer desk,2.0,160.83274841308594,0.5540139675140381,16.559328,scale_0_5,score
Jameson Heavy Duty Pruner and Pole Package,tree pruner,2.67,91.31368255615234,0.37877923250198364,17.503527,scale_0_5,score
Purdy 2 in. A. P. All Paints Brush Set (3-Pack),2 paint brush pack,2.67,118.79621887207031,0.6245996952056885,13.408704,scale_0_5,score
Purdy 2 in. A. P. All Paints Brush Set (3-Pack),paint roller inserts,1.0,109.32272338867188,0.5238195061683655,16.089138,scale_0_5,score
DEWALT 2.4-amp 1/4-Sheet Pad Sander,hand sander,3.0,108.97793579101562,0.4515593349933624,17.27802,scale_0_5,score
"Champion Power Equipment 3,100 Watt Gasoline Powered Wireless Remote Start Inverter Generator with Free Cover",inverter generator,3.0,130.37506103515625,0.6845147013664246,12.004667,scale_0_5,score
Delta Foundations Single-Handle Kitchen Faucet in Chrome,delta faucet handles,3.0,107.10572052001953,0.5175569653511047,14.434868,scale_0_5,score
Delta Foundations Single-Handle Kitchen Faucet in Chrome,kitchen faucet delta,2.33,141.5907440185547,0.7093566656112671,11.031881,scale_0_5,score
Delta Foundations Single-Handle Kitchen Faucet in Chrome,kitchen sink faucet,3.0,145.50936889648438,0.6281754374504089,13.991724,scale_0_5,score
Delta Foundations Single-Handle Kitchen Faucet in Chrome,pricepfister kitchen faucet g135,2.33,108.24785614013672,0.565140962600708,13.026487,scale_0_5,score
InSinkErator Involve H-View Instant Hot Water Dispenser System in Satin Nickel,hot water dispenser,2.67,162.80996704101562,0.7503249645233154,12.362832,scale_0_5,score
RapidAir 3/8 in. Plastic Tubing Clamp (12-Pack),plastic tubing,2.33,127.57654571533203,0.6943552494049072,11.909401,scale_0_5,score
Proslat 32 sq. ft. White Wall Panel Kit,garage chair organizer,1.0,76.20315551757812,0.39912739396095276,15.898015,scale_0_5,score
Proslat 32 sq. ft. White Wall Panel Kit,slatwall,3.0,77.7577896118164,0.39218759536743164,16.456812,scale_0_5,score
Proslat 32 sq. ft. White Wall Panel Kit,wall board,2.67,113.83844757080078,0.5809189081192017,13.85388,scale_0_5,score
Proslat 32 sq. ft. White Wall Panel Kit,wall pannels,2.67,72.66634368896484,0.43542999029159546,14.001378,scale_0_5,score
Sundstrom Safety Silicone Half Mask Respirator,face masks,1.0,94.34408569335938,0.3964962363243103,18.07514,scale_0_5,score
Sundstrom Safety Silicone Half Mask Respirator,respirator,3.0,125.05072784423828,0.6699511408805847,11.318926,scale_0_5,score
Terro Outdoor Liquid Ant Stake,ant killer,3.0,62.62620544433594,0.2730628252029419,18.36542,scale_0_5,score
Leaktite 5-gal. Homer Leakproof Lid,5 gal buckets,1.67,81.21820831298828,0.31743183732032776,19.254358,scale_0_5,score
Leaktite 5-gal. Homer Leakproof Lid,5gal bucket,1.67,89.96036529541016,0.4148440361022949,16.033611,scale_0_5,score
Leaktite 5-gal. Homer Leakproof Lid,college homer bucket,2.0,65.23949432373047,0.30008262395858765,17.543316,scale_0_5,score
Leaktite 5-gal. Homer Leakproof Lid,paint pails,1.67,64.53912353515625,0.2821941077709198,18.315556,scale_0_5,score
Hampton Bay 66 in. Satin Nickel Floor Lamp,lamp,3.0,94.14779663085938,0.3510833978652954,19.092325,scale_0_5,score
2 in. x 4 in. x 104-5/8 in. Kiln-Dried Whitewood Stud,2*3 stud,2.33,79.8727798461914,0.5093022584915161,13.1902075,scale_0_5,score
2 in. x 4 in. x 104-5/8 in. Kiln-Dried Whitewood Stud,2X4 SRUDS,3.0,55.18830108642578,0.3756370544433594,13.998452,scale_0_5,score
2 in. x 4 in. x 104-5/8 in. Kiln-Dried Whitewood Stud,lumber 2x4,3.0,79.95980072021484,0.5453330278396606,12.067692,scale_0_5,score
Frost King E/O 84 in. x 110 in. Patio Shrink Window Insulation Kit,frostking window shrink film,2.67,110.65400695800781,0.6068584322929382,12.502938,scale_0_5,score
Frost King E/O 84 in. x 110 in. Patio Shrink Window Insulation Kit,plastic covers,1.0,58.209571838378906,0.2918100357055664,17.55064,scale_0_5,score
Frost King E/O 84 in. x 110 in. Patio Shrink Window Insulation Kit,plastic film,1.67,48.042808532714844,0.24480946362018585,17.86643,scale_0_5,score
Frost King E/O 84 in. x 110 in. Patio Shrink Window Insulation Kit,window removable weather strip,2.33,99.95957946777344,0.520368218421936,14.277315,scale_0_5,score
Frost King E/O 84 in. x 110 in. Patio Shrink Window Insulation Kit,wrap around plastic light covers,1.33,51.99858093261719,0.27793481945991516,16.917084,scale_0_5,score
Pelican Water 10 GPM Whole House Carbon Water Filter System for Homes with 1-3 Bathrooms,water trap moisture filter,2.0,122.33257293701172,0.5800886154174805,15.115063,scale_0_5,score
Philips 4 ft. T8 32-Watt Daylight (6500K) ALTO Linear Fluorescent Light Bulb (10-Pack),4   lights bulbs,3.0,103.7759780883789,0.5632240176200867,14.32827,scale_0_5,score
Philips 4 ft. T8 32-Watt Daylight (6500K) ALTO Linear Fluorescent Light Bulb (10-Pack),Florescent Light Bulbs,3.0,107.19528198242188,0.5833458304405212,14.030567,scale_0_5,score
Philips 4 ft. T8 32-Watt Daylight (6500K) ALTO Linear Fluorescent Light Bulb (10-Pack),fluorescent fixture,1.67,93.09414672851562,0.5260905623435974,14.262015,scale_0_5,score
Philips 4 ft. T8 32-Watt Daylight (6500K) ALTO Linear Fluorescent Light Bulb (10-Pack),fluorescent light  ballet,1.67,84.92200469970703,0.4857679307460785,14.598808,scale_0_5,score
Philips 4 ft. T8 32-Watt Daylight (6500K) ALTO Linear Fluorescent Light Bulb (10-Pack),t8 light,3.0,85.55592346191406,0.4868461787700653,14.652195,scale_0_5,score
Philips 4 ft. T8 32-Watt Daylight (6500K) ALTO Linear Fluorescent Light Bulb (10-Pack),violet flourescent light,1.67,65.04788208007812,0.40785083174705505,14.410402,scale_0_5,score
Honda GCV190 21 in. Variable Speed Self-Propelled Walk-Behind Gas Mower,lawn mower- electic,2.33,90.3254165649414,0.4516584277153015,14.875254,scale_0_5,score
Honda GCV190 21 in. Variable Speed Self-Propelled Walk-Behind Gas Mower,Lawnmowers,3.0,61.550140380859375,0.27775946259498596,18.141243,scale_0_5,score
ClosetMaid 36 in. Laminated 2-Door Raised Panel Storage Cabinet in White,closetmade,2.0,103.15032196044922,0.4414905607700348,16.381414,scale_0_5,score
ClosetMaid 36 in. Laminated 2-Door Raised Panel Storage Cabinet in White,closetmaid,2.67,140.59864807128906,0.5730260610580444,14.904581,scale_0_5,score
ClosetMaid 36 in. Laminated 2-Door Raised Panel Storage Cabinet in White,closetmaid pantry,1.67,154.46360778808594,0.674976110458374,12.4251175,scale_0_5,score
ClosetMaid 36 in. Laminated 2-Door Raised Panel Storage Cabinet in White,storage cabinets,3.0,147.2443389892578,0.649777352809906,12.791333,scale_0_5,score
ClosetMaid 36 in. Laminated 2-Door Raised Panel Storage Cabinet in White,white cabinet,3.0,155.83541870117188,0.709801435470581,11.416619,scale_0_5,score
Frigidaire 4.2 cu. ft. Gas Range in Stainless Steel,24 stainless gas range,2.33,166.74050903320312,0.7419735193252563,11.1652,scale_0_5,score
Frigidaire 4.2 cu. ft. Gas Range in Stainless Steel,frigidaire gas range,3.0,156.07167053222656,0.7146186232566833,11.437506,scale_0_5,score
Frigidaire 4.2 cu. ft. Gas Range in Stainless Steel,gas range,3.0,130.4329071044922,0.5613126158714294,14.7038,scale_0_5,score
Frigidaire 4.2 cu. ft. Gas Range in Stainless Steel,stainless steel gas stove,3.0,151.36959838867188,0.6573873162269592,13.0014515,scale_0_5,score
Aquatic Gelcoat Repair Kit in White,fiberglass repair kit,2.75,167.55035400390625,0.6297490000724792,14.455653,scale_0_5,score
Aquatic Gelcoat Repair Kit in White,fiberglass repir kit,2.0,144.67735290527344,0.6163651347160339,13.484998,scale_0_5,score
32 sq. ft. Ultra True Bead Hardboard Paneling,4*8 beadboard paneling,2.0,139.299072265625,0.7464156150817871,10.179906,scale_0_5,score
Armstrong 12 in. x 12 in. Peel and Stick Slate Sand &amp; Sky Vinyl Tile (45 sq. ft. / case),6x6 p sand tile,2.0,101.87316131591797,0.6555998921394348,10.746123,scale_0_5,score
Armstrong 12 in. x 12 in. Peel and Stick Slate Sand &amp; Sky Vinyl Tile (45 sq. ft. / case),vinyl tile peel and stick,3.0,95.67489624023438,0.5257548689842224,14.167462,scale_0_5,score
Everbilt R-Value 6 Reflective Barrier Water Heater Blanket,water heater blanket,3.0,112.65592193603516,0.5511599183082581,14.986395,scale_0_5,score
MARAZZI Montagna Gunstock 6 in. x 24 in. Glazed Porcelain Floor and Wall Tile (14.53 sq. ft. / case),funnel 6 inch,1.0,36.915042877197266,0.24280831217765808,16.112179,scale_0_5,score
MARAZZI Montagna Gunstock 6 in. x 24 in. Glazed Porcelain Floor and Wall Tile (14.53 sq. ft. / case),greecianmarble floor tile,1.67,77.0841293334961,0.5102962851524353,13.276094,scale_0_5,score
MARAZZI Montagna Gunstock 6 in. x 24 in. Glazed Porcelain Floor and Wall Tile (14.53 sq. ft. / case),join compound wall tile,2.0,68.12646484375,0.4047127962112427,15.820771,scale_0_5,score
MARAZZI Montagna Gunstock 6 in. x 24 in. Glazed Porcelain Floor and Wall Tile (14.53 sq. ft. / case),lunada bay tile 3' x 6' wall tile,2.0,76.98360443115234,0.6087100505828857,10.346124,scale_0_5,score
MARAZZI Montagna Gunstock 6 in. x 24 in. Glazed Porcelain Floor and Wall Tile (14.53 sq. ft. / case),Montagna rustic,2.0,59.667503356933594,0.40031513571739197,14.316537,scale_0_5,score
MARAZZI Montagna Gunstock 6 in. x 24 in. Glazed Porcelain Floor and Wall Tile (14.53 sq. ft. / case),montagnia contina floor tile,2.33,77.82119750976562,0.5564286708831787,11.901199,scale_0_5,score
MARAZZI Montagna Gunstock 6 in. x 24 in. Glazed Porcelain Floor and Wall Tile (14.53 sq. ft. / case),porcelain tile sealer,2.0,100.10964965820312,0.6048711538314819,13.293973,scale_0_5,score
MARAZZI Montagna Gunstock 6 in. x 24 in. Glazed Porcelain Floor and Wall Tile (14.53 sq. ft. / case),porcelin floor tile 6x24,2.0,89.94490051269531,0.6360782384872437,11.037095,scale_0_5,score
MARAZZI Montagna Gunstock 6 in. x 24 in. Glazed Porcelain Floor and Wall Tile (14.53 sq. ft. / case),tiles floor,2.67,85.71330261230469,0.44546738266944885,17.420826,scale_0_5,score
MARAZZI Montagna Gunstock 6 in. x 24 in. Glazed Porcelain Floor and Wall Tile (14.53 sq. ft. / case),towel rings that look like wood,1.67,49.89049530029297,0.30881330370903015,16.248867,scale_0_5,score
4 in. x 4 in. x 4-1/2 ft. Pressure-Treated Pine Double V-Grooved Deck Post,4x4 deck post,2.33,93.26368713378906,0.600646436214447,12.780231,scale_0_5,score
4 in. x 4 in. x 4-1/2 ft. Pressure-Treated Pine Double V-Grooved Deck Post,4x4 lumber,3.0,67.68083953857422,0.4412764608860016,14.432428,scale_0_5,score
4 in. x 4 in. x 4-1/2 ft. Pressure-Treated Pine Double V-Grooved Deck Post,4x4 lumber not treated,2.67,55.86467742919922,0.38531309366226196,14.331752,scale_0_5,score
4 in. x 4 in. x 4-1/2 ft. Pressure-Treated Pine Double V-Grooved Deck Post,post,2.33,29.800199508666992,0.14649192988872528,21.755602,scale_0_5,score
4 in. x 4 in. x 4-1/2 ft. Pressure-Treated Pine Double V-Grooved Deck Post,pressure treated posts for decks,2.0,94.11547088623047,0.6264940500259399,12.053727,scale_0_5,score
Commercial Electric 7 in. White LED Easy Light Ceiling Flushmount Daylight,closet light fixture,3.0,115.36164855957031,0.4996436536312103,15.580557,scale_0_5,score
Cub Cadet 42 in. and 46 in. LTX and XT1 Bagger,cub cadet 42,3.0,98.0675277709961,0.650994598865509,10.272556,scale_0_5,score
Cub Cadet 42 in. and 46 in. LTX and XT1 Bagger,cub cadet battery72517063,2.0,92.54855346679688,0.5869228839874268,11.47665,scale_0_5,score
Cub Cadet 42 in. and 46 in. LTX and XT1 Bagger,cub cadet lawn mowers,2.0,89.25669860839844,0.4792883098125458,14.380364,scale_0_5,score
Cub Cadet 42 in. and 46 in. LTX and XT1 Bagger,foof leaf broom,1.0,44.92988204956055,0.2591214179992676,16.224728,scale_0_5,score
Cub Cadet 42 in. and 46 in. LTX and XT1 Bagger,lawn tractor,1.0,46.41229248046875,0.20940130949020386,19.831253,scale_0_5,score
Leviton 15 Amp 3-Way Toggle Switch - White,3 way,2.67,41.144439697265625,0.21274089813232422,17.673891,scale_0_5,score
Leviton 15 Amp 3-Way Toggle Switch - White,3 WAY TOGGLE SWITCH,3.0,128.88218688964844,0.6538429856300354,12.085504,scale_0_5,score
Leviton 15 Amp 3-Way Toggle Switch - White,three wayy,2.0,44.82154083251953,0.22126194834709167,18.11,scale_0_5,score
"Reddy Heater 26,000 - 30,000 BTU Infrared Dual-Fuel Wall Heater with Blower",dual wall ducts,1.33,51.51580810546875,0.26275375485420227,17.844292,scale_0_5,score
"Reddy Heater 26,000 - 30,000 BTU Infrared Dual-Fuel Wall Heater with Blower",incide wall heater,2.67,106.2599868774414,0.5569776892662048,13.914925,scale_0_5,score
Backyard X-Scapes 1 in. D x 6 ft. H x 8 ft. L Stained Mahogany Rolled Bamboo Fence,6ft h bamboo fencing,3.0,94.12725830078125,0.5784590840339661,12.719642,scale_0_5,score
Fiskars Bypass Lopper,hedge shears,3.0,15.662178993225098,0.07309744507074356,20.000853,scale_0_5,score
KOHLER Memoirs Pedestal Combo Bathroom Sink with Classic Design in White,kohler retro pedestal sink combos,2.67,167.60975646972656,0.7965099215507507,9.617015,scale_0_5,score
KOHLER Memoirs Pedestal Combo Bathroom Sink with Classic Design in White,pedestal sink combo,3.0,190.2705841064453,0.7333711981773376,13.349807,scale_0_5,score
KOHLER Memoirs Pedestal Combo Bathroom Sink with Classic Design in White,toilet sink,3.0,143.8210906982422,0.5766333937644958,15.558624,scale_0_5,score
KOHLER Memoirs Pedestal Combo Bathroom Sink with Classic Design in White,westminster pedistal combo,2.33,38.923431396484375,0.17682546377182007,19.328915,scale_0_5,score
DEWALT 20-Volt Max Lithium-Ion Cordless Combo Kit (9-Tool),dewalt combo kit,3.0,105.35294342041016,0.6248964667320251,13.206118,scale_0_5,score
Aquasana Whole House Water Filtration System,omnifilter,2.33,27.542797088623047,0.12965905666351318,19.235807,scale_0_5,score
Aquasana Whole House Water Filtration System,water softners,2.33,139.8009490966797,0.5346843004226685,15.849111,scale_0_5,score
Avanti Pro 4 in. Turbo Diamond Blade,lenox diamond blades,2.0,134.06744384765625,0.5580389499664307,14.8556795,scale_0_5,score
"CedarSafe Aromatic Eastern Red Cedar Closet Liner Tongue and Groove Planks, 35 sq. ft.",cedar plank,2.67,145.42025756835938,0.7395077347755432,11.517469,scale_0_5,score
"CedarSafe Aromatic Eastern Red Cedar Closet Liner Tongue and Groove Planks, 35 sq. ft.",wooden planks,3.0,92.38163757324219,0.45488277077674866,16.064447,scale_0_5,score
Quikrete 10 oz. Liquid Cement Color - Charcoal,colosso,1.0,11.104214668273926,0.061351921409368515,18.629072,scale_0_5,score
Quikrete 10 oz. Liquid Cement Color - Charcoal,quikrete color,2.67,114.17057800292969,0.6419067978858948,11.546785,scale_0_5,score
Everbilt 3-1/2 in. x 5/8 in. Satin Nickel Radius Door Hinge (3 per Pack),door hinge,3.0,104.90019226074219,0.580860435962677,13.777469,scale_0_5,score
Everbilt 3-1/2 in. x 5/8 in. Satin Nickel Radius Door Hinge (3 per Pack),exterior door hinges,3.0,101.02810668945312,0.5711094737052917,13.638285,scale_0_5,score
"Dyna-Glo Pro 125,000 BTU Forced Air LP Gas Portable Heater",kerosene heater,1.0,96.54044342041016,0.4415072500705719,15.90643,scale_0_5,score
"Dyna-Glo Pro 125,000 BTU Forced Air LP Gas Portable Heater",lp gas heaters,2.67,164.57481384277344,0.6882491707801819,13.0100765,scale_0_5,score
"Dyna-Glo Pro 125,000 BTU Forced Air LP Gas Portable Heater",portable air tank,1.67,121.37227630615234,0.5207902193069458,15.481154,scale_0_5,score
"Dyna-Glo Pro 125,000 BTU Forced Air LP Gas Portable Heater",thin propane heater,2.33,118.8974380493164,0.5624431371688843,13.814676,scale_0_5,score
Sundstrom Safety P100 Particulate Filter,respirator,1.33,49.181339263916016,0.25321823358535767,17.116999,scale_0_5,score
Lithonia Lighting 4 ft. Integrated White LED Linear Lite Puff,KITCHEN  LIGHTING,2.67,113.85567474365234,0.5372584462165833,14.98345,scale_0_5,score
Haier BrewMaster Single Tap Beer Dispenser in Black-DISCONTINUED,beer keg dispenser,3.0,195.2559356689453,0.7743122577667236,11.814271,scale_0_5,score
Reflectix 24 in. x 100 ft. Double Reflective Insulation with Staple Tab,foil board,1.67,40.3893928527832,0.20467600226402283,18.527122,scale_0_5,score
Malibu Low Voltage 50-Watt Black Flood Light,malibu lights,3.0,140.94114685058594,0.6270472407341003,13.566716,scale_0_5,score
Hickory Hardware Studio 5 in. Satin Nickel Pull,satin nickel pull,3.0,177.48855590820312,0.7133486866950989,12.156861,scale_0_5,score
Miracle-Gro LiquaFeed 16 oz. All-Purpose Plant Food Refills (4-Pack),miricale,2.33,13.04374885559082,0.07376965135335922,18.55861,scale_0_5,score
"Paslode 3 in. x 0.120-Gauge 30å¡ Galvanized Ring Shank Paper Tape Framing Nails (2,000-Pack)",galvanized framing nails,2.67,142.83929443359375,0.7282947301864624,11.902548,scale_0_5,score
"Paslode 3 in. x 0.120-Gauge 30å¡ Galvanized Ring Shank Paper Tape Framing Nails (2,000-Pack)",paslode framing nails,3.0,122.60311889648438,0.7106325626373291,10.706556,scale_0_5,score
Prime-Line Chrome Showcase Sliding Panel Keyed Lock,locks for sliding doors,3.0,136.5816650390625,0.4792034327983856,17.348864,scale_0_5,score
Prime-Line Chrome Showcase Sliding Panel Keyed Lock,sliding windos locks,2.33,110.69823455810547,0.4154647886753082,17.670038,scale_0_5,score
Crosley MDF Parsons Pantry Cabinet in White,pantry rack,2.0,144.13641357421875,0.6231042146682739,13.642879,scale_0_5,score
Crosley MDF Parsons Pantry Cabinet in White,storage cabinets,3.0,135.38241577148438,0.6148971915245056,13.28098,scale_0_5,score
Crosley MDF Parsons Pantry Cabinet in White,white pantry cabinets,2.0,164.5348358154297,0.7569470405578613,10.556343,scale_0_5,score
Sheetrock Firecode Core 5/8 in. x 4 ft. x 12 ft. Gypsum Board,sheetrock,3.0,109.68721008300781,0.5279253721237183,14.546719,scale_0_5,score
Bootz Industries Aloha 5 ft. Right Hand Drain Soaking Tub in White,bathrooms,2.0,90.62467193603516,0.40341392159461975,17.696392,scale_0_5,score
Bootz Industries Aloha 5 ft. Right Hand Drain Soaking Tub in White,bootz,2.67,77.71817016601562,0.33460527658462524,19.05678,scale_0_5,score
Bootz Industries Aloha 5 ft. Right Hand Drain Soaking Tub in White,main drain tub,1.67,143.67591857910156,0.7247499227523804,11.38152,scale_0_5,score
Bootz Industries Aloha 5 ft. Right Hand Drain Soaking Tub in White,porcelain,2.33,66.076416015625,0.3016125559806824,18.577057,scale_0_5,score
Bootz Industries Aloha 5 ft. Right Hand Drain Soaking Tub in White,tub & tile spray on refinishing kit,2.33,78.43548583984375,0.4313191771507263,14.722825,scale_0_5,score
Rubbermaid 68 in. Utility Single Track Upright,shelf track,2.67,110.79859161376953,0.40252789855003357,18.35749,scale_0_5,score
14 in. Vinyl Coated Scroll Top Border,chicken wire,2.67,59.698280334472656,0.26666921377182007,18.336037,scale_0_5,score
Prepac Elite 32 in. Wood Laminate Cabinet in White,cabinet closet  $100,2.33,78.4498062133789,0.4001123011112213,15.522756,scale_0_5,score
Prepac Elite 32 in. Wood Laminate Cabinet in White,cabinets pantry,2.33,107.751953125,0.4784863591194153,16.017519,scale_0_5,score
Prepac Elite 32 in. Wood Laminate Cabinet in White,closetmaid pantry,1.67,76.31954956054688,0.3628159761428833,16.743067,scale_0_5,score
Prepac Elite 32 in. Wood Laminate Cabinet in White,in stock white cabinets,2.67,111.17216491699219,0.6314317584037781,11.4227915,scale_0_5,score
